Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive
Face Mask,BOBBI BROWN,Radiance Boost Walnut Grain & Orange Oil Exfoliating Face Mask,51,4.4,"['AQUA', 'ALUMINA', 'CAPRYLIC/CAPRIC TRIGLYCERIDE', 'GLYCERYL STEARATE', 'BUTYLENE GLYCOL', 'PEG-100 STEARATE', 'CERA ALBA', 'BUTYROSPERMUM PARKII', 'CETYL ALCOHOL', 'GLYCERIN', 'CAMELLIA SINENSIS LEAF EXTRACT', 'CITRUS AURANTIUM DULCIS PEEL OIL', 'SODIUM HYALURONATE', 'JUGLANS REGIA SHELL POWDER', 'CAFFEINE', 'ALGAE EXTRACT', 'PANTHENOL', 'STEARETH-20', 'CAPRYLYL GLYCOL', 'BIOSACCHARIDE GUM-1', 'STEARYL ALCOHOL', 'TOCOPHERYL ACETATE', 'CARBOMER', 'SODIUM HYDROXIDE', 'HEXYLENE GLYCOL', 'DISODIUM EDTA', 'PHENOXYETHANOL']",0,0,0,0,0
Face Mask,EVE LOM,WHITE Brightening Mask,160,2.7,"['AQUA', 'GLYCERIN', 'PROPANEDIOL', 'PENTYLENE GLYCOL', 'NIACINAMIDE', 'BUTYROSPERMUM PARKII BUTTER', 'SQUALANE', 'PPG-10 METHYL GLUCOSE ETHER', 'PANTHENOL', 'ASCORBYL GLUCOSIDE', 'ALLANTOIN', 'PHYTOSTERYL', 'TOCOPHERYL ACETATE', 'POLYGLYCERYL-10 LAURATE', 'GLYCERYL STEARATE SE', 'CETYL ALCOHOL', 'CARBOMER', 'OLEA EUROPAEA FRUIT OIL', 'DISODIUM EDTA', 'CITRIC ACID', 'SODIUM CITRATE', 'POTASSIUM HYDROXIDE', 'METHYL UNDECENOYL LEUCINATE', 'GLYCYRRHIZA GLABRA ROOT EXTRACT', 'SODIUM HYALURONATE', 'SODIUM PCA', 'PHENOXYETHANOL']",1,1,1,1,1
Face Mask,ORIGINS,Flower Fusion™ Violet Nourishing Sheet Mask,7,3.6,"['AQUA', 'BUTYLENE GLYCOL', 'BIS-PEG-18 METHYL ETHER DIMETHYL SILANE', 'METHYL GLUCETH-20', 'CYMBOPOGON SCHOENANTHUS OIL', 'CITRUS LIMON PEEL OIL', 'CORIANDRUM SATIVUM FRUIT OIL', 'CITRUS AURANTIFOLIA OIL', 'MICHELIA ALBA FLOWER OIL', 'ROSA DAMASCENA FLOWER OIL', 'VANILLA PLANIFOLIA FRUIT', 'RICINUS COMMUNIS SEED OIL', 'VIOLA ODORATA FLOWER', 'VANILLIN', 'TRIETHYL CITRATE', 'CITRAL', 'LIMONENE', 'LINALOOL', 'HYPNEA MUSCIFORMIS EXTRACT', 'GELIDIELLA ACEROSA EXTRACT', 'CAFFEINE', 'OLEA EUROPAEA FRUIT OIL', 'DIMETHICONE', 'SQUALANE', 'ARGININE', 'PEG-60 HYDROGENATED CASTOR OIL', 'CAPRYLYL GLYCOL', 'TREHALOSE', 'SODIUM HYALURONATE', 'CARBOMER', 'HEXYLENE GLYCOL', 'OCTYLDODECANOL', 'DISODIUM EDTA', 'POTASSIUM SORBATE', 'PHENOXYETHANOL']",1,1,1,1,1
Face Mask,TOO COOL FOR SCHOOL,Egg Mousse Pack,20,3.5,"['AQUA', 'BETAINE', 'BUTYLENE GLYCOL', 'LAURYL PHOSPHATE', 'ISOPENTANE', 'TREHALOSE', 'CARBON DIOXIDE', 'ARGININE', 'POTASSIUM LAURETH PHOSPHATE', 'LAURETH-1 PHOSPHATE', 'POLYGLYCERYL-10 LAURATE', 'EGG YOLK EXTRACT', 'ALBUMEN EXTRACT', 'DIPROPYLENE GLYCOL', 'POTASSIUM HYDROXIDE', 'GLYCERYL CAPRYLATE', 'CAPRYLYL GLYCOL', 'PPG-3 CAPRYLYL ETHER', 'ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER', 'SODIUM CITRATE', 'CITRIC ACID', 'XANTHAN GUM', 'CARBOMER', 'DISODIUM EDTA', 'PHENOXYETHANOL', 'METHYLPARABEN', 'PARFUM']",0,0,0,0,0
Face Mask,ST. TROPEZ TANNING ESSENTIALS,Self Tan Express Bronzing Face Sheet Mask,9,3.8,"['AQUA', 'DIHYDROXYACETONE', 'PENTYLENE GLYCOL', 'GLYCERETH-26', 'GLYCERIN', 'BIS-PEG-15 METHYL ETHER DIMETHICONE', 'PROPANEDIOL', 'SACCHARIDE ISOMERATE', 'PEG-40 HYDROGENATED CASTOR OIL', 'PHENOXYETHANOL', 'SODIUM METABISULFITE', 'XANTHAN GUM', '1,2-HEXANEDIOL', 'ALLANTOIN', 'CAPRYLHYDROXAMIC ACID', 'PARFUM', 'DISODIUM COCO-GLUCOSIDE CITRATE', 'BUTYLPHENYL METHYLPROPIONAL', 'CITRONELLOL', 'LIMONENE', 'GERANIOL']",1,1,1,1,1
Face Mask,NATURALLY SERIOUS,Mask-Imum Revival Hydra-Plumping Mask,42,4.5,"['AQUA', 'KAOLIN', 'C9-12 ALKANE', 'GLYCERIN', 'BUTYROSPERMUM PARKII BUTTER', 'CAPRYLIC/CAPRIC TRIGLYCERIDE', 'MAGNESIUM ALUMINUM SILICATE', 'STEARIC ACID', 'PALMITIC ACID', 'CETEARYL ALCOHOL', 'GLYCERYL STEARATE SE', 'ASPALATHUS LINEARIS LEAF EXTRACT', 'CAMELLIA SINENSIS LEAF EXTRACT', 'LYCIUM BARBARUM FRUIT EXTRACT', 'PUNICA GRANATUM EXTRACT', 'VITIS VINIFERA EXTRACT', 'LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE', 'PINUS CEMBRA WOOD EXTRACT', 'COLLOIDAL OATMEAL', 'ALLANTOIN', 'CERAMIDE NP', 'SODIUM HYALURONATE', 'TOCOPHEROL', 'SODIUM PCA', 'COLEUS BARBATUS ROOT EXTRACT', 'LEONTOPODIUM ALPINUM EXTRACT', 'PEUCEDANUM OSTRUTHIUM LEAF EXTRACT', 'SODIUM PHYTATE', 'MALTODEXTRIN', 'GLYCERYL CAPRYLATE', 'COCO-CAPRYLATE/CAPRATE', 'CETEARYL OLIVATE', 'CETEARYL GLUCOSIDE', 'SORBITAN OLIVATE', 'CAPRYLHYDROXAMIC ACID', 'LINOLEIC ACID', 'LECITHIN', 'PHYTOSTERYL CANOLA GLYCERIDES', 'OLEIC ACID', 'TRIOLEIN', 'LIMONENE', 'PARFUM']",1,1,1,1,1
Face Mask,EVE LOM,Radiance Transforming Mask,90,0.0,"['GLYCERIN', 'CANNABIS SATIVA SEED OIL', 'VITIS VINIFERA SEED OIL', 'CAMELINA SATIVA SEED OIL', 'CRAMBE ABYSSINICA SEED OIL', 'SUCROSE PALMITATE', 'GLYCOLIC ACID', 'AQUA', 'HYDROGENATED VEGETABLE OIL', 'POLYGLYCERYL-2 DIPOLYHYDROXYSTEARATE', 'DIPALMITOYL HYDROXYPROLINE', 'ROSA CANINA FRUIT OIL', 'SEA WATER', 'PHENOXYETHANOL', 'ECTOIN', 'HELIANTHUS ANNUUS SEED OIL', 'HYDROLYZED JOJOBA ESTERS', 'TOCOPHEROL', 'ROSA DAMASCENA FLOWER OIL', 'JOJOBA ESTERS', 'MAGNESIUM ASPARTATE', 'ZINC GLUCONATE', 'ROSMARINUS OFFICINALIS LEAF EXTRACT', 'BIOFLAVONOIDS', 'CHLOROGENIC ACIDS', 'CITRIC ACID', 'GLUCOSE', 'COPPER GLUCONATE', 'HYDROLYZED RHODOPHYCEAE EXTRACT', 'ETHYLHEXYLGLYCERIN']",1,1,1,1,0
Face Mask,DR ROEBUCK’S,Tama Healing Mask,28,3.7,"['AQUA', 'KAOLIN', 'QUARTZ', 'GLYCERIN', 'PERSEA GRATISSIMA OIL', 'CAPRYLIC/CAPRIC TRIGLYCERIDE', 'CETEARYL GLUCOSIDE', 'CETEARYL ALCOHOL', 'CETEARETH-20', 'CETEARYL OLIVATE', 'SORBITAN OLIVATE', 'DEHYDROACETIC ACID', 'BENZYL ALCOHOL', 'MEL', 'TOCOPHERYL ACETATE', 'CAMELINA SATIVA SEED OIL', 'CAPRYLYL GLYCOL', 'XANTHAN GUM', 'BUTYROSPERMUM PARKII BUTTER', 'SANTALUM ACUMINATUM FRUIT EXTRACT', 'CITRUS GLAUCA FRUIT EXTRACT', 'ACACIA VICTORIAE FRUIT EXTRACT', 'GLYCERIN', 'ALCOHOL', 'CURCUMA LONGA RHIZOME EXTRACT', 'CYMBOPOGON FLEXUOSUS OIL']",1,1,1,1,1
Face Mask,PERRICONE MD,PRE:EMPT SERIES™ Refreshing Shower Mask,50,4.4,"['AQUA', 'METHYL GLUCETH-20', 'DIMETHYL MEA', 'DIPOTASSIUM GLYCYRRHIZATE', 'ALLANTOIN', 'ACETYL TYROSINE', 'OLEA EUROPAEA LEAF EXTRACT', 'SQUALANE', 'LECITHIN', 'RHODIOLA ROSEA ROOT EXTRACT', 'TETRAHYDRODIFERULOYLMETHANE', 'TETRAHYDRODEMETHOXYDIFERULOYLMETHANE', 'LEPIDIUM SATIVUM SPROUT EXTRACT', 'TETRAHYDROBISDEMETHOXYDIFERULOYLMETHANE', 'EPIGALLOCATECHIN GALLATYL GLUCOSIDE', 'CARBOMER', 'POLYSORBATE 20', 'CAPRYLYL GLYCOL', 'PENTYLENE GLYCOL', 'HYDROLYZED JOJOBA ESTERS', 'AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER', 'HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER', 'GLYCERIN', 'POLYSORBATE 60', 'PHENOXYETHANOL', 'MENTHYL LACTATE', 'PARFUM', 'CI 75810', 'LINALOOL']",1,1,1,0,1
Face Mask,ORIGINS,Flower Fusion™ Orange Radiance-Boosting Sheet Mask,7,3.8,"['AQUA', 'BUTYLENE GLYCOL', 'BIS-PEG-18 METHYL ETHER DIMETHYL SILANE', 'METHYL GLUCETH-20', 'CITRUS AURANTIUM DULCIS PEEL OIL', 'CITRUS LIMON PEEL OIL', 'CITRUS AURANTIUM BERGAMIA FRUIT OIL', 'POGOSTEMON CABLIN OIL', 'CITRUS AURANTIUM AMARA FLOWER EXTRACT', 'TRIETHYL CITRATE', 'LIMONENE', 'LINALOOL', 'CITRUS AURANTIUM AMARA FLOWER WAX', 'HYPNEA MUSCIFORMIS EXTRACT', 'GELIDIELLA ACEROSA EXTRACT', 'CAFFEINE', 'OLEA EUROPAEA FRUIT OIL', 'DIMETHICONE', 'SQUALANE', 'ARGININE', 'PEG-60 HYDROGENATED CASTOR OIL', 'CAPRYLYL GLYCOL', 'TREHALOSE', 'SODIUM HYALURONATE', 'CARBOMER', 'HEXYLENE GLYCOL', 'OCTYLDODECANOL', 'DISODIUM EDTA', 'POTASSIUM SORBATE', 'PHENOXYETHANOL']",1,1,1,1,1
Face Mask,SKIN LAUNDRY,Wrinkle Release Neck & Chest Sheet Mask,60,2.7,"['AQUA', 'GLYCERIN', 'NIACINAMIDE', 'BUTYLENE GLYCOL', 'SOLANUM LYCOPERSICUM FRUIT EXTRACT', 'ORYZA SATIVA BRAN EXTRACT', 'DAUCUS CAROTA SATIVA ROOT EXTRACT', 'BRASSICA RAPA LEAF EXTRACT', 'BRASSICA OLERACEA ITALICA EXTRACT', 'BRASSICA OLERACEA CAPITATA LEAF EXTRACT', 'APIUM GRAVEOLENS EXTRACT', 'TROMETHAMINE', 'CARBOMER SODIUM POLYACRYLATE', 'SNAIL SECRETION FILTRATE', 'RAFFINOSE', 'HYDROLYZED STARFISH EXTRACT', 'BETAINE', 'ZANTHOXYLUM PIPERITUM FRUIT EXTRACT', 'USNEA BARBATA EXTRACT', 'PULSATILLA KOREANA EXTRACT', 'ADENOSINE', 'DISODIUM EDTA', 'SODIUM HYALURONATE']",1,1,1,1,1
Eye cream,DRUNK ELEPHANT,C-Tango™ Multivitamin Eye Cream,64,0.0,"['AQUA', 'GLYCERIN', 'DICAPRYLYL CARBONATE', 'CETEARYL ALCOHOL', 'CAPRYLIC/CAPRIC TRIGLYCERIDE', 'HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER', 'SODIUM ASCORBYL PHOSPHATE', 'CETEARYL OLIVATE', 'SORBITAN OLIVATE', 'SCLEROCARYA BIRREA SEED OIL', 'PERSEA GRATISSIMA OIL', 'PLUKENETIA VOLUBILIS SEED OIL', 'MAGNESIUM ASCORBYL PHOSPHATE', 'CETEARETH-6 OLIVATE', 'TETRAHEXYLDECYL ASCORBATE', 'ASCORBYL GLUCOSIDE', 'ASCORBYL PALMITATE', 'PALMITOYL TRIPEPTIDE-1', 'GLYCINE SOJA STEROLS', 'LINOLEIC ACID', 'PHOSPHOLIPIDS', 'CERAMIDE NP', 'GLYCINE SOJA PROTEIN', 'CERAMIDE AP', 'PHYTOSPHINGOSINE', 'CHOLESTEROL', 'CERAMIDE EOP', 'CUCUMIS SATIVUS FRUIT EXTRACT', 'CAMELLIA SINENSIS LEAF EXTRACT', 'PALMITOYL DIPEPTIDE-5 DIAMINOBUTYROYL HYDROXYTHREONINE', 'PALMITOYL DIPEPTIDE-5 DIAMINOHYDROXYBUTYRATE', 'DIPEPTIDE DIAMINOBUTYROYL BENZYLAMIDE DIACETATE', 'SODIUM HYALURONATE CROSSPOLYMER-3', 'C12-15 ALKYL BENZOATE', 'PANTHENOL', 'DIPOTASSIUM GLYCYRRHIZATE', 'HESPERIDIN METHYL CHALCONE', 'DIPEPTIDE-2', 'PALMITOYL TETRAPEPTIDE-7', 'FRAGARIA ANANASSA SEED EXTRACT', 'MEDICAGO SATIVA EXTRACT', 'MORUS ALBA LEAF EXTRACT', 'HYDROLYZED RICE PROTEIN', 'SPILANTHES ACMELLA FLOWER EXTRACT', 'ALOE BARBADENSIS LEAF JUICE', 'UBIQUINONE', 'SUPEROXIDE DISMUTASE', 'PALMITOYL TRIPEPTIDE-38', 'ACETYL HEXAPEPTIDE-8', 'PYRUS MALUS FRUIT EXTRACT', 'PHYTIC ACID', 'ACTINIDIA CHINENSIS FRUIT EXTRACT', 'VACCINIUM MYRTILLUS LEAF EXTRACT', 'TOCOPHEROL', 'THIOCTIC ACID', 'N-HYDROXYSUCCINIMIDE', 'CHRYSIN', 'MICA', 'ETHYLHEXYL PALMITATE', 'PHENOXYETHANOL', 'PENTYLENE GLYCOL', 'SODIUM LAUROYL LACTYLATE', 'TITANIUM DIOXIDE', 'HYDROXYPROPYL CYCLODEXTRIN', 'SODIUM BENZOATE', 'XANTHAN GUM', 'CARBOMER', 'TOCOPHERYL ACETATE', 'SODIUM DEXTRAN SULFATE', 'SORBITAN ISOSTEARATE', 'CAPRYLYL GLYCOL', 'STEARETH-20', 'CHLORHEXIDINE DIGLUCONATE', 'CITRIC ACID', 'CHLORPHENESIN', 'POLYSORBATE 60', 'POTASSIUM SORBATE', 'ETHYLHEXYLGLYCERIN']",1,1,1,1,1
Eye cream,SHISEIDO,Benefiance WrinkleResist24 Intensive Eye Contour Cream,60,4.3,"['AQUA', 'HYDROGENATED POLYDECENE', 'PARAFFINUM LIQUIDUM', 'GLYCERIN', 'PETROLATUM', 'BUTYLENE GLYCOL', 'PARAFFIN', 'POLYGLYCERYL-3 DIISOSTEARATE', 'SQUALANE', 'GLYCERYL OLEATE', 'SODIUM GLUTAMATE', 'SODIUM PCA', 'DIPROPYLENE GLYCOL', 'CERA ALBA', 'CERA MICROCRISTALLINA', 'POLYETHYLENE', 'METHYLPARABEN', 'PHYTOSTERYL', 'PARFUM', 'TRISODIUM EDTA', 'TOCOPHERYL ACETATE', 'ALCOHOL', 'TOCOPHEROL', 'CI 77492', 'BUTYLPHENYL METHYLPROPIONAL', 'SAPINDUS MUKUROSSI PEEL EXTRACT', 'LIMONENE', 'LINALOOL', 'CITRONELLOL', 'ALPHA-ISOMETHYL IONONE', 'GERANIOL', 'UNCARIA GAMBIR EXTRACT', 'BENZYL BENZOATE', 'HEXYL CINNAMAL', 'SANGUISORBA OFFICINALIS ROOT EXTRACT', 'SODIUM ACETYLATED HYALURONATE', 'HYDROXYPROLINE', 'CI 77491', 'CHLORELLA VULGARIS EXTRACT', 'BHT']",1,1,1,1,1
Eye cream,KIEHL'S SINCE 1851,Creamy Eye Treatment with Avocado,29,4.3,"['AQUA', 'BUTYROSPERMUM PARKII BUTTER', 'SHEA BUTTER', 'BUTYLENE GLYCOL', 'TRIDECYL STEARATE', 'ISODECYL SALICYLATE', 'PEG-30 DIPOLYHYDROXYSTEARATE', 'TRIDECYL TRIMELLITATE', 'PERSEA GRATISSIMA OIL', 'AVOCADO OIL POLYGLYCERYL-6 ESTERS', 'ISOCETYL STEAROYL STEARATE', 'PROPYLENE GLYCOL', 'DIPENTAERYTHRITYL HEXACAPRYLATE', 'SORBITAN SESQUIOLEATE', 'MAGNESIUM SULFATE', 'PHENOXYETHANOL', 'HYDROGENATED CASTOR OIL', 'SODIUM PCA', 'OZOKERITE', 'METHYLPARABEN', 'TOCOPHERYL ACETATE', 'ISOPROPYL PALMITATE', 'DISODIUM EDTA', 'COPPER PCA', 'BUTYLPARABEN', 'ETHYLPARABEN', 'PROPYLPARABEN', 'ZEA MAYS OIL', 'CORN OIL', 'BETA-CAROTENE']",1,1,1,1,1
Eye cream,OLEHENRIKSEN,Banana Bright Eye Crème,38,4.2,"['AQUA', 'SIMMONDSIA CHINENSIS SEED OIL', 'BUTYROSPERMUM PARKII BUTTER', 'ISODODECANE', 'COCONUT ALKANES', 'TETRAHEXYLDECYL ASCORBATE', 'POLYGLYCERYL-3 RICE BRANATE', 'POLYGLYCERYL-3 BEESWAX', 'CETEARYL ALCOHOL', '3-0-ETHYL ASCORBIC ACID', 'GLYCERIN', 'DILINOLEIC ACID/PROPANEDIOL COPOLYMER', 'POLYMETHYLSILSESQUIOXANE', 'COCOYL PROLINE', 'PENTAERYTHRITYL TETRAISOSTEARATE', 'DIMETHICONE CROSSPOLYMER', 'HDI', 'POLYACRYLATE-13', 'MICA', 'POLYSORBATE 20', 'CAPRYLYL GLYCOL', 'CI 77891', 'POLYGLYCERYL-6 RICINOLEATE', 'POLYGLYCERYL-6 CAPRYLATE', 'POLYGLYCERYL-4 CAPRATE', 'POLYGLYCERYL-3 COCOATE', 'PHENOXYETHANOL', 'COCO-CAPRYLATE/CAPRATE', 'POLYISOBUTENE', 'ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER', 'PARFUM', 'TAMARINDUS INDICA SEED POLYSACCHARIDE', 'TOCOPHERYL ACETATE', 'ROSA CANINA FRUIT EXTRACT', 'LYCIUM BARBARUM FRUIT EXTRACT', 'HIPPOPHAE RHAMNOIDES EXTRACT', 'CITRUS LIMON FRUIT EXTRACT', 'CITRUS AURANTIUM DULCIS FRUIT EXTRACT', 'SODIUM HYDROXIDE', 'SORBIC ACID', 'CI 77491', 'LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE', 'SORBITAN ISOSTEARATE', 'SILICA', 'SODIUM BENZOATE', 'PROPANEDIOL', 'VEGETABLE COLLAGEN', 'AROMA', 'ASCORBIC ACID', 'LINOLEIC ACID', 'PULLULAN', 'NANNOCHLOROPSIS OCULATA EXTRACT', 'LINOLENIC ACID', 'CITRIC ACID', 'POTASSIUM SORBATE', 'TOCOPHEROL', 'CITRAL', 'LIMONENE', 'LINALOOL']",1,1,1,1,1
Eye cream,FRESH,Black Tea Firming and De-Puffing Eye Cream,68,4.0,"['AQUA', 'GLYCERIN', 'BUTYLENE GLYCOL', 'SQUALANE', 'PROPYLENE GLYCOL DICAPRYLATE', 'CAPRYLIC/CAPRIC TRIGLYCERIDE', 'METHYL METHACRYLATE CROSSPOLYMER', 'PENTYLENE GLYCOL', 'STEARETH-21', 'CETYL ALCOHOL', 'STEARYL ALCOHOL', 'LIMNANTHES ALBA SEED OIL', 'SACCHAROMYCES FERMENT FILTRATE', 'CAMELLIA SINENSIS LEAF EXTRACT', 'AVENA SATIVA KERNEL EXTRACT', 'MORINDA CITRIFOLIA FRUIT JUICE', 'SACCHAROMYCES CEREVISIAE EXTRACT', 'LITCHI CHINENSIS SEED EXTRACT', 'RUBUS FRUTICOSUS LEAF EXTRACT', 'ACACIA SENEGAL GUM', 'ADENOSINE', 'SODIUM HYALURONATE', 'TOCOPHERYL ACETATE', 'ASCORBYL TETRAISOPALMITATE', 'TOCOPHEROL', 'HYDROGENATED PALM KERNEL GLYCERIDES', 'GLYCERYL HYDROXYSTEARATE', 'STEARETH-2', 'STEARALKONIUM HECTORITE', 'SODIUM POLYACRYLATE', 'PARFUM', 'DIMETHICONE', 'SILICA', 'PROPYLENE CARBONATE', 'ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER', 'MALTODEXTRIN', 'TROMETHAMINE', 'HYDROGENATED PALM GLYCERIDES', 'TITANIUM DIOXIDE', 'BIOSACCHARIDE GUM-2', 'CARAMEL', 'HYDROXYETHYLCELLULOSE', 'ALGIN', 'BHT', 'SODIUM CITRATE', 'TIN OXIDE', 'CITRIC ACID', 'ETHYLHEXYLGLYCERIN', 'POTASSIUM SORBATE', 'SERINE', 'BIOTIN', 'LINALOOL', 'PHENOXYETHANOL']",1,1,1,1,1
Eye cream,BELIF,Moisturizing Eye Bomb,48,4.6,"['AQUA', 'DIPROPYLENE GLYCOL', 'BUTYLENE GLYCOL', 'GLYCERIN', 'SQUALANE', 'CYCLOPENTASILOXANE', 'CAPRYLYL TRIMETHICONE', 'DIMETHICONE', 'HDI', 'SUCROSE POLYSTEARATE', '1,2-HEXANEDIOL', 'PCA DIMETHICONE', 'PANTHENOL', 'TRIETHYLHEXANOIN', 'CELLULOSE', 'CERAMIDE NP', 'CENTELLA ASIATICA LEAF EXTRACT', 'AVENA SATIVA KERNEL EXTRACT', 'CALENDULA OFFICINALIS FLOWER EXTRACT', 'NEPETA CATARIA EXTRACT', 'RUBUS IDAEUS LEAF EXTRACT', 'BAPTISIA TINCTORIA ROOT EXTRACT', 'STELLARIA MEDIA EXTRACT', 'ALCHEMILLA VULGARIS LEAF EXTRACT', 'VIOLA TRICOLOR EXTRACT', 'ROSA DAMASCENA FLOWER EXTRACT', 'SPIRAEA ULMARIA FLOWER EXTRACT', 'ALTHAEA OFFICINALIS ROOT EXTRACT', 'ACHILLEA MILLEFOLIUM FLOWER EXTRACT', 'SYMPHYTUM OFFICINALE LEAF EXTRACT', 'TRIFOLIUM PRATENSE FLOWER EXTRACT', 'MENYANTHES TRIFOLIATA LEAF EXTRACT', 'SALIX ALBA BARK EXTRACT', 'DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER', 'SILICA', 'HYDROGENATED POLYISOBUTENE', 'GLYCERYL STEARATE', 'PEG-100 STEARATE', 'HYDROGENATED LECITHIN', 'PEG-10 RAPESEED STEROL', 'GLYCERETH-20', 'C14-22 ALCOHOLS', 'C12-20 ALKYL GUCOSIDE', 'HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER', 'POLYSORBATE 60', 'HYDROXYPROLINE', 'CARBOMER', 'TROMETHAMINE', 'TRISODIUM EDTA', 'CITRUS AURANTIUM DULCIS PEEL OIL', 'ROSMARINUS OFFICINALIS LEAF OIL', 'PELARGONIUM GRAVEOLENS FLOWER OIL', 'CITRAL', 'CITRANNELLOL', 'LIMONENE', 'GERANIOL', 'LINALOOL']",1,1,1,1,1
Eye cream,SHISEIDO,Benefiance WrinkleResist24 Pure Retinol Express Smoothing Eye Mask,65,4.4,"['AQUA', 'BUTYLENE GLYCOL', 'PENTAERYTHRITYL TETRAOCTANOATE', 'PHENYL TRIMETHICONE GLYCERIN DIPROPYLENE GLYCOL', 'ALCOHOL DENAT.', 'BETAINE', 'PEG-60 HYDROGENATED CASTOR OIL', 'TOCOPHERYL ACETATE', 'SQUALANE', 'XANTHAN GUM', 'ARGININE HCL', 'MAGNESIUM ASCORBYL PHOSPHATE', 'GLUCOSYL HESPERIDIN', 'GINSENG EXTRACT', 'SODIUM ACETYLATED HYALURONATE', 'HYDROXYPROLINE', 'RASPBERRY EXTRACT', 'SODIUM CITRATE', 'CARBOMER', 'BHT', 'POTASSIUM HYDROXIDE', 'RETINOL', 'POLYSORBATE 20', 'CITRIC ACID', 'ALCOHOL', 'TRISODIUM EDTA', 'PHENOXYETHANOL', 'METHYLPARABEN', 'PARFUM', 'BETA-CAROTENE']",1,1,1,1,0
Eye cream,DRUNK ELEPHANT,Shaba Complex™ Eye Serum,60,3.9,"['AQUA', 'OCTYLDODECANOL', 'GLYCERIN', 'BORON NITRIDE', 'SACCHAROMYCES/XYLINUM/BLACK TEA FERMENT', 'COCONUT ALKANES', 'CETYL ALCOHOL', 'CETEARYL OLIVATE', 'SORBITAN OLIVATE', 'NIACINAMIDE', 'COPPER TRIPEPTIDE-1', 'LEONTOPODIUM ALPINUM MERISTEM CELL CULTURE', 'DIPEPTIDE-2', 'PALMITOYL TRIPEPTIDE-1', 'PALMITOYL TETRAPEPTIDE-7', 'COPPER LYSINATE', 'HESPERIDIN METHYL CHALCONE', 'CARRAGEENAN', 'MANGIFERA INDICA SEED BUTTER', 'GLYCINE SOJA OIL', 'HIPPOPHAE RHAMNOIDES OIL', 'SCLEROCARYA BIRREA SEED OIL', 'SODIUM HYALURONATE CROSSPOLYMER-3', 'HYDROXYETHYLCELLULOSE', 'COCO-CAPRYLATE/CAPRATE', 'STEARETH-20', 'LECITHIN', 'PANTHENOL', 'N-HYDROXYSUCCINIMIDE', 'UBIQUINONE', 'CITRIC ACID', 'THIOCTIC ACID', 'TOCOPHEROL', 'CHRYSIN', 'SCLEROTIUM GUM', 'METHYLGLUCOSIDE PHOSPHATE', 'XANTHAN GUM', 'POTASSIUM SORBATE', 'SODIUM BENZOATE', 'CHLORPHENESIN', 'CAPRYLYL GLYCOL', 'SODIUM HYDROXIDE', 'PHENOXYETHANOL', 'PENTYLENE GLYCOL', 'ETHYLHEXYLGLYCERIN']",1,1,1,1,1
